影開一談上 aam 埯
溪開一談上 kaam 𠪚
以開三鹽上 yeem 琰
來開三鹽上 lieem 斂
曉開三B鹽上 xyeem 險
幫三B鹽上 byeem 貶
章開三鹽上 jeem 颭
溪開三B鹽上 kyeem 𩑳
疑開三B鹽上 qyeem 顩
羣開三B鹽上 gyeem 儉
見開三B鹽上 cyeem 檢
影開三A鹽上 ieem 黶
日開三鹽上 reem 冉
書開三鹽上 sheem 陝
徹開三鹽上 tyeem 諂
影開三B鹽上 iieem 奄
從開三鹽上 dzieem 漸
清開三鹽上 tsieem 憸
精開三鹽上 zieem 𩟗
溪開三A鹽上 kieem 脥
常開三鹽上 zheem 剡
透開四添上 teem 忝
泥開四添上 neem 淰
端開四添上 deem 點
定開四添上 dheem 簟
溪開四添上 keem 嗛
來開四添上 leem 稴
匣開四添上 heem 鼸
清開四添上 tseem 憯
見開四添上 ceem 孂
明四添上 meem 𡕢
疑開三嚴上 qiaam 儼
溪開三嚴上 kiaam 欦
影開三嚴上 iaam 埯
匣開二咸上 haaem 豏
澄開二咸上 dhyaaem 湛
溪開二咸上 kaaem 㦿
見開二咸上 caaem 鹼
崇開二咸上 jraaem 瀺
來開二咸上 laaem 臉
莊開二咸上 draaem 斬
初開二咸上 traaem 䑎
曉開二咸上 xaaem 鬫
生開二咸上 sraaem 摻
影開二咸上 aaem 黯
孃開二咸上 nyaaem 𦊔
徹開二咸上 tyaaem 𠐩
匣開二銜上 heaam 檻
溪開二銜上 keaam 䫡
生開二銜上 sreaam 㨻
影開二銜上 eaam 黤
初開二銜上 treaam 醶
曉開二銜上 xeaam 㺖
崇開二銜上 jreaam 巉
並三凡上 bhiuaam 范
明三凡上 miuaam 錽
幫三凡上 biuaam 𦜒
滂三凡上 piuaam 釩
徹開三嚴上 tyaam 𠑆
心一東去 sooq 送
並三東去 bhiooq 鳳
見一東去 cooq 貢
來一東去 looq 弄
端一東去 dooq 涷
溪一東去 kooq 控
精一東去 zooq 糉
影一東去 ooq 瓮
清一東去 tsooq 謥
定一東去 dhooq 洞
透一東去 tooq 痛
澄三東去 dhyooq 仲
幫三東去 biooq 諷
溪三東去 kiooq 焪
明三東去 miooq 㝱
曉三東去 xiooq 𧽒
明一東去 mooq 𢄐
清三東去 tsiooq 趥
滂三東去 piooq 賵
從一東去 dzooq 𣀒
知三東去 dyooq 中
匣一東去 hooq 哄
泥一東去 nooq 齈
章三東去 jooq 眾
昌三東去 chooq 銃
崇三東去 jrooq 㓽
曉一東去 xooq 烘
心一冬去 suq 宋
精一冬去 zuq 綜
透一冬去 tuq 統
明一冬去 muq 雺
匣一冬去 huq 䃔
以三鍾去 yuq 用
邪三鍾去 sziuq 頌
並三鍾去 bhiuq 俸
羣三鍾去 giuq 共
幫三鍾去 biuq 葑
見三鍾去 ciuq 供
影三鍾去 iuq 雍
知三鍾去 dyuq 湩
精三鍾去 ziuq 縱
徹三鍾去 tyuq 蹱
日三鍾去 ruq 䩸
章三鍾去 juq 種
澄三鍾去 dhyuq 重
來三鍾去 liuq 贚
溪三鍾去 kiuq 恐
從三鍾去 dziuq 從
孃三鍾去 nyuq 𢫨
見二江去 ceoq 絳
匣二江去 heoq 巷
知二江去 dyeoq 戇
澄二江去 dhyeoq 䡴
徹二江去 tyeoq 𥈄
崇二江去 jreoq 漴
滂二江去 peoq 肨
初二江去 treoq 䎫
生二江去 sreoq 淙
章開三支去 jeh 寘
並三A支去 bhieh 避
章合三支去 jueh 惴
來開三支去 lieh 詈
常開三支去 zheh 豉
精開三支去 zieh 積
心開三支去 sieh 賜
云合三支去 hiueh 爲
見合三B支去 cyueh 䞈
滂三B支去 pyeh 帔
幫三B支去 byeh 賁
並三B支去 bhyeh 髲
來合三支去 liueh 累
見開三B支去 cyeh 寄
幫三A支去 bieh 臂
羣開三B支去 gyeh 芰
清開三支去 tsieh 刺
以開三支去 yeh 易
疑開三B支去 qyeh 議
滂三A支去 pieh 譬
從開三支去 dzieh 漬
知開三支去 dyeh 智
影開三B支去 iieh 倚
澄合三支去 dhyueh 縋
昌合三支去 chueh 吹
曉開三B支去 xyeh 戲
溪開三A支去 kieh 企
影開三A支去 ieh 縊
書開三支去 sheh 翅
生開三支去 sreh 屣
溪合三A支去 kiueh 觖
影合三B支去 iiueh 餧
疑合三B支去 qyueh 僞
曉合三B支去 xyueh 毀
影合三A支去 iueh 恚
常合三支去 zhueh 睡
見開三A支去 cieh 馶
日合三支去 rueh 䄲
昌開三支去 cheh 卶
心合三支去 siueh 䅗
知合三支去 dyueh 娷
以合三支去 yueh 瓗
孃合三支去 nyueh 諉
見合三A支去 ciueh 瞡
莊開三支去 dreh 𧙁
曉合三A支去 xiueh 孈
溪開三B支去 kyeh 㞆
章開三脂去 jih 至
云合三脂去 hiuih 位
明三B脂去 myih 郿
邪合三脂去 sziuih 遂
精合三脂去 ziuih 醉
心合三脂去 siuih 邃
來合三脂去 liuih 類
幫三B脂去 byih 祕
羣合三B脂去 gyuih 匱
滂三B脂去 pyih 濞
並三B脂去 bhyih 備
見合三B脂去 cyuih 媿
生合三脂去 sruih 帥
溪合三B脂去 kyuih 喟
曉合三B脂去 xyuih 豷
常開三脂去 zhih 嗜
來開三脂去 lih 利
孃開三脂去 nyih 膩
滂三A脂去 pih 屁
疑開三B脂去 qyih 劓
知開三脂去 dyih 致
溪開三A脂去 kih 棄
澄開三脂去 dhyih 緻
明三A脂去 mih 寐
徹開三脂去 tyih 杘
見開三B脂去 cyih 冀
羣開三B脂去 gyih 臮
羣合三A脂去 giuih 悸
清合三脂去 tsiuih 翠
日開三脂去 rih 二
精開三脂去 zih 恣
清開三脂去 tsih 次
影開三B脂去 iih 懿
心開三脂去 sih 四
溪開三B脂去 kyih 器
見合三A脂去 ciuih 季
並三A脂去 bhih 鼻
曉合三A脂去 xiuih 䁤
幫三A脂去 bih 痹
從合三脂去 dziuih 萃
定開三脂去 dhih 地
曉開三B脂去 xyih 齂
以開三脂去 yih 肄
船開三脂去 djih 示
從開三脂去 dzih 自
澄合三脂去 dhyuih 墜
昌合三脂去 chuih 出
以合三脂去 yuih 遺
知合三脂去 dyuih 轛
昌開三脂去 chih 痓
書開三脂去 shih 屍
初合三脂去 truih 㿷
書合三脂去 shuih 㽷
章開三之去 jyh 志
澄開三之去 dhyh 值
邪開三之去 szyh 寺
清開三之去 tsyh 蛓
心開三之去 syh 笥
書開三之去 shyh 試
莊開三之去 dryh 胾
來開三之去 lyh 吏
從開三之去 dzyh 字
徹開三之去 tyh 眙
日開三之去 ryh 餌
生開三之去 sryh 駛
初開三之去 tryh 廁
以開三之去 yh 異
知開三之去 dyh 置
常開三之去 zhyh 侍
崇開三之去 jryh 事
羣開三之去 gyh 忌
昌開三之去 chyh 熾
影開三之去 iyh 意
見開三之去 cyh 記
曉開三之去 xyh 憙
疑開三之去 qyh 䰯
溪開三之去 kyh 亟
明三微去 miuoy 未
見合三微去 ciuoy 貴
云合三微去 hiuoy 胃
疑合三微去 qiuoy 魏
幫三微去 biuoy 沸
滂三微去 piuoy 費
溪合三微去 kiuoy 𥽂
影合三微去 iuoy 尉
曉合三微去 xiuoy 諱
並三微去 bhiuoy 𥝋
見開三微去 cioy 既
疑開三微去 qioy 毅
溪開三微去 kioy 氣
曉開三微去 xioy 欷
羣開三微去 gioy 䤒
影開三微去 ioy 衣
疑開三魚去 qioh 御
來開三魚去 lioh 慮
見開三魚去 cioh 據
清開三魚去 tsioh 覰
溪開三魚去 kioh 㰦
常開三魚去 zhoh 署
書開三魚去 shoh 恕
知開三魚去 dyoh 著
章開三魚去 joh 䬡
生開三魚去 sroh 疏
影開三魚去 ioh 飫
澄開三魚去 dhyoh 箸
羣開三魚去 gioh 遽
心開三魚去 sioh 絮
崇開三魚去 jroh 助
精開三魚去 zioh 怚
莊開三魚去 droh 詛
日開三魚去 roh 洳
以開三魚去 yoh 豫
曉開三魚去 xioh 噓
孃開三魚去 nyoh 女
初開三魚去 troh 楚
昌開三魚去 choh 處
徹開三魚去 tyoh 絮
邪開三魚去 szioh 𡱣
疑三虞去 qiuh 遇
影三虞去 iuh 嫗
常三虞去 zhuh 樹
澄三虞去 dhyuh 住
並三虞去 bhiuh 附
章三虞去 juh 注
見三虞去 ciuh 屨
曉三虞去 xiuh 昫
書三虞去 shuh 戍
以三虞去 yuh 裕
日三虞去 ruh 孺
滂三虞去 piuh 赴
明三虞去 miuh 務
精三虞去 ziuh 緅
羣三虞去 giuh 懼
云三虞去 hiuh 芋
從三虞去 dziuh 埾
生三虞去 sruh 捒
幫三虞去 biuh 付
清三虞去 tsiuh 娶
知三虞去 dyuh 註
溪三虞去 kiuh 驅
初三虞去 truh 菆
徹三虞去 tyuh 𨳳
心三虞去 siuh 尠
來三虞去 liuh 屢
明一模去 muh 暮
定一模去 dhuh 渡
來一模去 luh 路
端一模去 duh 妒
透一模去 tuh 菟
見一模去 cuh 顧
疑一模去 quh 誤
匣一模去 huh 護
心一模去 suh 訴
從一模去 dzuh 祚
泥一模去 nuh 笯
幫一模去 buh 布
影一模去 uh 汙
滂一模去 puh 怖
清一模去 tsuh 厝
溪一模去 kuh 絝
並一模去 bhuh 捕
曉一模去 xuh 謼
精一模去 zuh 作
精開四齊去 zey 霽
端開四齊去 dey 帝
從開四齊去 dzey 嚌
透開四齊去 tey 替
定開四齊去 dhey 第
清開四齊去 tsey 砌
心開四齊去 sey 細
疑開四齊去 qey 詣
見開四齊去 cey 計
匣開四齊去 hey 蒵
溪開四齊去 key 契
影開四齊去 ey 翳
明四齊去 mey 謎
幫四齊去 bey 閉
匣合四齊去 huey 慧
見合四齊去 cuey 桂
曉合四齊去 xuey 嘒
滂四齊去 pey 媲
並四齊去 bhey 薜
來開四齊去 ley 麗
泥開四齊去 ney 泥
曉開四齊去 xey 㰥
精開三祭去 ziey 祭
心合三祭去 siuey 歲
云合三祭去 hiuey 衛
日合三祭去 ruey 芮
章合三祭去 juey 贅
生合三祭去 sruey 𠻜
清合三祭去 tsiuey 毳
以合三祭去 yuey 銳
知合三祭去 dyuey 綴
書合三祭去 shuey 稅
並三A祭去 bhiey 弊
初合三祭去 truey 㯔
邪合三祭去 sziuey 篲
幫三A祭去 biey 蔽
見合三B祭去 cyuey 劌
明三A祭去 miey 袂
生開三祭去 srey 㡜
昌開三祭去 chey 掣
章開三祭去 jey 制
常開三祭去 zhey 逝
以開三祭去 yey 曳
影開三B祭去 iiey 䋵
疑開三A祭去 qiey 藝
澄開三祭去 dhyey 滯
來開三祭去 liey 例
溪開三B祭去 kyey 憩
書開三祭去 shey 世
見開三B祭去 cyey 猘
知開三祭去 dyey 㿃
羣開三B祭去 gyey 偈
常合三祭去 zhuey 啜
徹開三祭去 tyey 跇
澄合三祭去 dhyuey 𨧨
疑開三B祭去 qyey 㓷
精合三祭去 ziuey 蕝
滂三A祭去 piey 潎
溪合三廢去 kiuay 𥏙
曉合三廢去 xiuay 䂕
透開一泰去 tay 泰
見開一泰去 cay 蓋
疑開一泰去 qay 艾
影開一泰去 ay 藹
泥開一泰去 nay 柰
定開一泰去 dhay 大
匣開一泰去 hay 害
端開一泰去 day 帶
幫一泰去 bay 貝
滂一泰去 pay 霈
匣合一泰去 huay 會
定合一泰去 dhuay 兌
見合一泰去 cuay 儈
精合一泰去 zuay 最
曉合一泰去 xuay 𧬨
溪合一泰去 kuay 𥢶
來合一泰去 luay 酹
疑合一泰去 quay 外
端合一泰去 duay 祋
影合一泰去 uay 懀
從合一泰去 dzuay 蕞
心合一泰去 suay 𥕸
清合一泰去 tsuay 襊
並一泰去 bhay 旆
溪開一泰去 kay 磕
清開一泰去 tsay 蔡
來開一泰去 lay 賴
曉開一泰去 xay 餀
透合一泰去 tuay 娧
明一泰去 may 眜
見合二佳去 coeh 卦
見開二佳去 caeh 懈
影開二佳去 aeh 隘
匣開二佳去 haeh 邂
明二佳去 maeh 賣
匣合二佳去 hoeh 畫
初開二佳去 traeh 差
疑開二佳去 qaeh 睚
曉開二佳去 xaeh 謑
幫二佳去 baeh 𢈕
並二佳去 bhaeh 粺
崇開二佳去 jraeh 㾹
滂二佳去 paeh 派
莊開二佳去 draeh 債
溪開二佳去 kaeh 𡢖
生開二佳去 sraeh 曬
曉合二佳去 xoeh 諣
知開二佳去 dyaeh 膪
見合二皆去 coey 怪
影開二皆去 aey 噫
莊開二皆去 draey 瘵
見開二皆去 caey 誡
孃開二皆去 nyaey 褹
曉開二皆去 xaey 譮
匣開二皆去 haey 械
疑開二皆去 qaey 𦗐
溪合二皆去 koey 蒯
幫二皆去 baey 𢷎
滂二皆去 paey 湃
匣合二皆去 hoey 壞
疑合二皆去 qoey 聵
並二皆去 bhaey 𢞎
明二皆去 maey 䀛
曉合二皆去 xoey 𧱳
生開二皆去 sraey 鎩
溪開二皆去 kaey 烗
知合二皆去 dyoey 顡
見合二夬去 coay 夬
溪合二夬去 koay 快
明二夬去 meay 邁
匣合二夬去 hoay 話
並二夬去 bheay 敗
影合二夬去 oay 䵳
初合二夬去 troay 嘬
見開二夬去 ceay 犗
徹開二夬去 tyeay 蠆
影開二夬去 eay 喝
生開二夬去 sreay 𠱡
澄開二夬去 dhyeay 𦤧
曉開二夬去 xeay 䜕
曉合二夬去 xoay 咶
幫二夬去 beay 敗
崇開二夬去 jreay 寨
匣開二夬去 heay 㕢
定合一灰去 dhuoy 隊
並一灰去 bhuoy 佩
明一灰去 muoy 妹
滂一灰去 puoy 配
曉合一灰去 xuoy 誨
端合一灰去 duoy 對
清合一灰去 tsuoy 倅
精合一灰去 zuoy 晬
影合一灰去 uoy 𩲄
透合一灰去 tuoy 退
見合一灰去 cuoy 憒
匣合一灰去 huoy 潰
溪合一灰去 kuoy 塊
心合一灰去 suoy 碎
泥合一灰去 nuoy 內
來合一灰去 luoy 纇
幫一灰去 buoy 背
疑合一灰去 quoy 磑
定開一咍去 dhoy 代
精開一咍去 zoy 載
心開一咍去 soy 賽
透開一咍去 toy 貸
見開一咍去 coy 溉
溪開一咍去 koy 慨
疑開一咍去 qoy 礙
影開一咍去 oy 愛
匣開一咍去 hoy 瀣
泥開一咍去 noy 耐
端開一咍去 doy 戴
來開一咍去 loy 賚
清開一咍去 tsoy 菜
從開一咍去 dzoy 載
曉開一咍去 xoy 儗
幫三廢去 biuay 廢
滂三廢去 piuay 肺
影合三廢去 iuay 穢
並三廢去 bhiuay 吠
羣合三廢去 giuay 𤜂
疑開三廢去 qiay 刈
章開三眞去 jinn 震
心開三眞去 sinn 信
日開三眞去 rinn 刃
以開三眞去 yinn 胤
來開三眞去 linn 遴
幫三A眞去 binn 儐
澄開三眞去 dhyinn 敶
常開三眞去 zhinn 慎
書開三眞去 shinn 眒
溪開三A眞去 kinn 菣
邪開三眞去 szinn 賮
疑開三B眞去 qyinn 憖
精開三眞去 zinn 晉
曉開三B眞去 xyinn 衅
知開三眞去 dyinn 鎮
羣開三B眞去 gyinn 僅
初開三眞去 trynn 櫬
影開三A眞去 inn 印
徹開三眞去 tyinn 疢
滂三A眞去 pinn 𣎳
清開三眞去 tsinn 親
見合三A眞去 ciuinn 呁
章合三眞去 juinn 稕
心合三眞去 siuinn 𡺲
邪合三眞去 sziuinn 殉
精合三眞去 ziuinn 儁
書合三眞去 shuinn 舜
日合三眞去 ruinn 閏
船合三眞去 djuinn 順
明三文去 miunn 問
云合三文去 hiunn 運
曉合三文去 xiunn 訓
滂三文去 piunn 湓
幫三文去 biunn 糞
影合三文去 iunn 醞
見合三文去 ciunn 攈
羣合三文去 giunn 郡
並三文去 bhiunn 分
曉開三欣去 xionn 焮
見開三欣去 cionn 靳
羣開三欣去 gionn 近
影開三欣去 ionn 㒚
疑開三欣去 qionn 垽
疑合三元去 qiuann 願
影合三元去 iuann 怨
幫三元去 biuann 販
溪合三元去 kiuann 券
明三元去 miuann 万
並三元去 bhiuann 飯
滂三元去 piuann 嬎
見開三元去 ciann 建
影開三元去 iann 堰
曉開三元去 xiann 獻
曉合三元去 xiuann 楥
羣開三元去 giann 健
初合三元去 truann 𣀔
云合三元去 hiuann 遠
疑開三元去 qiann 𤬝
羣合三元去 giuann 圈
見合三元去 ciuann 卛
匣合一魂去 huonn 慁
端合一魂去 duonn 頓
心合一魂去 suonn 巽
溪合一魂去 kuonn 困
泥合一魂去 nuonn 嫩
影合一魂去 uonn 搵
明一魂去 muonn 悶
從合一魂去 dzuonn 鐏
見合一魂去 cuonn 睔
滂一魂去 puonn 噴
定合一魂去 dhuonn 鈍
清合一魂去 tsuonn 寸
並一魂去 bhuonn 坌
疑合一魂去 quonn 顐
來合一魂去 luonn 論
幫一魂去 buonn 奔
曉合一魂去 xuonn 惛
精合一魂去 zuonn 焌
匣開一痕去 honn 恨
見開一痕去 conn 艮
疑開一痕去 qonn 䭓
影開一痕去 onn 䭡
匣開一寒去 hann 翰
透開一寒去 tann 炭
影開一寒去 ann 按
端開一寒去 dann 旦
定開一寒去 dhann 憚
見開一寒去 cann 旰
疑開一寒去 qann 岸
溪開一寒去 kann 侃
曉開一寒去 xann 漢
來開一寒去 lann 爛
泥開一寒去 nann 攤
清開一寒去 tsann 粲
心開一寒去 sann 繖
精開一寒去 zann 贊
從開一寒去 dzann 㜺
匣合一寒去 huann 換
精合一寒去 zuann 䂎
影合一寒去 uann 惋
見合一寒去 cuann 貫
清合一寒去 tsuann 竄
疑合一寒去 quann 玩
定合一寒去 dhuann 段
來合一寒去 luann 亂
端合一寒去 duann 鍛
透合一寒去 tuann 彖
曉合一寒去 xuann 喚
心合一寒去 suann 筭
明一寒去 muann 縵
幫一寒去 buann 半
滂一寒去 puann 判
並一寒去 bhuann 叛
泥合一寒去 nuann 偄
從合一寒去 dzuann 攢
溪合一寒去 kuann 䥗
見開二刪去 ceann 諫
疑開二刪去 qeann 鴈
影開二刪去 eann 晏
生開二刪去 sreann 訕
匣開二刪去 heann 骭
明二刪去 meann 慢
影合二刪去 oann 綰
匣合二刪去 hoann 患
見合二刪去 coann 慣
生合二刪去 sroann 㝈
初合二刪去 troann 篡
疑合二刪去 qoann 薍
崇開二刪去 jreann 輚
滂二刪去 peann 襻
孃合二刪去 nyoann 奻
初開二刪去 treann 鏟
徹開二刪去 tyeann 㬄
見開二山去 caenn 襇
匣開二山去 haenn 莧
並二山去 bhaenn 瓣
滂二山去 paenn 盼
匣合二山去 hoenn 幻
明二山去 maenn 蔄
澄開二山去 dhyaenn 袒
幫二山去 baenn 扮
見合二山去 coenn 鰥
心開四先去 senn 霰
清開四先去 tsenn 蒨
曉合四先去 xuenn 絢
匣合四先去 huenn 縣
見合四先去 cuenn 睊
定開四先去 dhenn 電
透開四先去 tenn 瑱
來開四先去 lenn 練
見開四先去 cenn 見
泥開四先去 nenn 晛
溪開四先去 kenn 俔
匣開四先去 henn 見
疑開四先去 qenn 硯
影開四先去 enn 宴
精開四先去 zenn 薦
明四先去 menn 麪
滂四先去 penn 片
從開四先去 dzenn 荐
影合四先去 uenn 䬼
端開四先去 denn 殿
曉開四先去 xenn 𩎌
心開三仙去 sienn 線
章開三仙去 jenn 戰
常開三仙去 zhenn 繕
疑開三B仙去 qyenn 彥
溪開三A仙去 kienn 譴
見合三A仙去 ciuenn 絹
云合三仙去 hiuenn 瑗
明三A仙去 mienn 面
昌合三仙去 chuenn 釧
以合三仙去 yuenn 掾
知開三仙去 dyenn 𩥇
日合三仙去 ruenn 𤲬
精開三仙去 zienn 箭
昌開三仙去 chenn 硟
書開三仙去 shenn 扇
影開三A仙去 ienn 躽
見合三B仙去 cyuenn 眷
羣合三B仙去 gyuenn 倦
來合三仙去 liuenn 戀
徹合三仙去 tyuenn 猭
幫三B仙去 byenn 變
生合三仙去 sruenn 𨏉
清合三仙去 tsiuenn 縓
並三B仙去 bhyenn 卞
邪合三仙去 sziuenn 㳬
心合三仙去 siuenn 選
崇合三仙去 jruenn 䉵
莊合三仙去 druenn 孨
澄合三仙去 dhyuenn 傳
從開三仙去 dzienn 賤
邪開三仙去 szienn 羨
滂三A仙去 pienn 騗
常合三仙去 zhuenn 𢮨
孃開三仙去 nyenn 輾
知合三仙去 dyuenn 囀
以開三仙去 yenn 衍
並三A仙去 bhienn 便
澄開三仙去 dhyenn 邅
來開三仙去 lienn 𤹨
溪合三B仙去 kyuenn 䄐
章合三仙去 juenn 剸
幫四先去 benn 徧
心開四蕭去 sew 嘯
透開四蕭去 tew 糶
端開四蕭去 dew 弔
見開四蕭去 cew 叫
泥開四蕭去 new 尿
定開四蕭去 dhew 藋
溪開四蕭去 kew 竅
來開四蕭去 lew 𩕐
疑開四蕭去 qew 顤
影開四蕭去 ew 窔
曉開四蕭去 xew 㱇
心開三宵去 siew 笑
章開三宵去 jew 照
以開三宵去 yew 燿
影開三A宵去 iew 要
澄開三宵去 dhyew 召
常開三宵去 zhew 邵
羣開三B宵去 gyew 嶠
滂三A宵去 piew 剽
從開三宵去 dziew 噍
明三A宵去 miew 妙
清開三宵去 tsiew 陗
來開三宵去 liew 尞
溪開三B宵去 kyew 趬
疑開三B宵去 qyew 𧇠
精開三宵去 ziew 醮
明三B宵去 myew 廟
並三A宵去 bhiew 驃
書開三宵去 shew 少
徹開三宵去 tyew 脁
幫三B宵去 byew 裱
羣開三A宵去 giew 翹
日開三宵去 rew 饒
匣開二肴去 heaw 效
見開二肴去 ceaw 教
曉開二肴去 xeaw 孝
知開二肴去 dyeaw 罩
幫二肴去 beaw 豹
溪開二肴去 keaw 敲
明二肴去 meaw 皃
滂二肴去 peaw 奅
徹開二肴去 tyeaw 趠
生開二肴去 sreaw 稍
澄開二肴去 dhyeaw 棹
孃開二肴去 nyeaw 橈
莊開二肴去 dreaw 抓
並二肴去 bheaw 靤
初開二肴去 treaw 抄
影開二肴去 eaw 靿
疑開二肴去 qeaw 樂
崇開二肴去 jreaw 巢
匣開一豪去 haw 号
定開一豪去 dhaw 導
端開一豪去 daw 到
見開一豪去 caw 誥
疑開一豪去 qaw 傲
明一豪去 maw 冃
來開一豪去 law 嫪
清開一豪去 tsaw 操
並一豪去 bhaw 暴
幫一豪去 baw 報
從開一豪去 dzaw 漕
影開一豪去 aw 奧
心開一豪去 saw 喿
溪開一豪去 kaw 𩝝
精開一豪去 zaw 竈
曉開一豪去 xaw 秏
泥開一豪去 naw 腝
見開一歌去 cah 箇
匣開一歌去 hah 賀
精開一歌去 zah 佐
端開一歌去 dah 跢
來開一歌去 lah 邏
溪開一歌去 kah 坷
疑開一歌去 qah 餓
定開一歌去 dhah 馱
泥開一歌去 nah 奈
心開一歌去 sah 些
曉開一歌去 xah 呵
透開一歌去 tah 拖
見合一歌去 cuah 過
匣合一歌去 huah 和
精合一歌去 zuah 挫
溪合一歌去 kuah 課
透合一歌去 tuah 唾
幫一歌去 buah 播
清合一歌去 tsuah 剉
明一歌去 muah 磨
泥合一歌去 nuah 愞
滂一歌去 puah 破
從合一歌去 dzuah 座
疑合一歌去 quah 臥
清開一歌去 tsah 諎
曉合一歌去 xuah 貨
定合一歌去 dhuah 惰
並一歌去 bhuah 縛
來合一歌去 luah 䇔
端合一歌去 duah 𣑫
心合一歌去 suah 䐝
影開一歌去 ah 侉
影合一歌去 uah 涴
明二麻去 meah 禡
見開二麻去 ceah 駕
影開二麻去 eah 亞
曉開二麻去 xeah 嚇
疑開二麻去 qeah 迓
徹開二麻去 tyeah 詫
知開二麻去 dyeah 吒
莊開二麻去 dreah 詐
崇開二麻去 jreah 乍
邪開三麻去 szyah 謝
溪開二麻去 keah 髂
匣開二麻去 heah 暇
從開三麻去 dzyah 褯
以開三麻去 yah 夜
昌開三麻去 chyah 䞣
心開三麻去 syah 蝑
章開三麻去 jyah 柘
精開三麻去 zyah 唶
書開三麻去 shyah 舍
船開三麻去 djyah 射
幫二麻去 beah 霸
滂二麻去 peah 帊
匣合二麻去 hoah 摦
曉合二麻去 xoah 化
溪合二麻去 koah 跨
生合二麻去 sroah 誜
並二麻去 bheah 𤝡
孃開二麻去 nyeah 䏧
清開三麻去 tsyah 笡
生開二麻去 sreah 嗄
見合二麻去 coah 坬
澄開二麻去 dhyeah 䖳
疑合二麻去 qoah 瓦
影合二麻去 oah 攨
以開三陽去 yaq 漾
來開三陽去 liaq 亮
崇開三陽去 jraq 狀
日開三陽去 raq 讓
書開三陽去 shaq 餉
知開三陽去 dyaq 帳
徹開三陽去 tyaq 悵
曉開三陽去 xiaq 向
澄開三陽去 dhyaq 仗
孃開三陽去 nyaq 釀
從開三陽去 dziaq 匠
章開三陽去 jaq 障
常開三陽去 zhaq 尚
莊開三陽去 draq 壯
影開三陽去 iaq 怏
羣開三陽去 giaq 弶
昌開三陽去 chaq 唱
初開三陽去 traq 刱
精開三陽去 ziaq 醬
疑開三陽去 qiaq 𨋕
滂三陽去 piuaq 訪
明三陽去 miuaq 妄
曉合三陽去 xiuaq 況
見合三陽去 ciuaq 誑
云合三陽去 hiuaq 迋
幫三陽去 biuaq 放
心開三陽去 siaq 相
見開三陽去 ciaq 殭
溪開三陽去 kiaq 唴
清開三陽去 tsiaq 蹡
羣合三陽去 giuaq 狂
並三陽去 bhiuaq 防
定開一唐去 dhaq 宕
來開一唐去 laq 浪
匣開一唐去 haq 吭
影開一唐去 aq 盎
疑開一唐去 qaq 枊
精開一唐去 zaq 葬
並一唐去 bhaq 傍
從開一唐去 dzaq 藏
端開一唐去 daq 譡
溪開一唐去 kaq 抗
幫一唐去 baq 螃
透開一唐去 taq 儻
溪合一唐去 kuaq 曠
泥開一唐去 naq 儾
心開一唐去 saq 喪
匣合一唐去 huaq 攩
見合一唐去 cuaq 桄
見開一唐去 caq 鋼
曉合一唐去 xuaq 荒
明一唐去 maq 漭
影合一唐去 uaq 汪
影開三庚去 iiaq 映
見開三庚去 cyaq 敬
羣開三庚去 gyaq 競
溪開三庚去 kyaq 慶
見開二庚去 ceaq 更
明三庚去 myaq 命
並三庚去 bhyaq 病
明二庚去 meaq 孟
匣合二庚去 hoaq 蝗
幫三庚去 byaq 柄
云合三庚去 hyuaq 詠
匣開二庚去 heaq 行
影開二庚去 eaq 瀴
初開三庚去 tryaq 㵾
知開二庚去 dyeaq 倀
徹開二庚去 tyeaq 牚
幫二庚去 beaq 榜
澄開二庚去 dhyeaq 鋥
生開三庚去 sryaq 生
疑開三庚去 qyaq 迎
並二庚去 bheaq 膨
曉開二庚去 xeaq 䛭
影合二庚去 oaq 𥥈
莊開二耕去 draeq 諍
幫二耕去 baeq 迸
並二耕去 bhaeq 𠊧
影開二耕去 aeq 䙬
疑開二耕去 qaeq 鞕
曉合二耕去 xoeq 轟
見開三A清去 ciq 勁
清開三清去 tsiq 倩
章開三清去 jiq 政
書開三清去 shiq 聖
澄開三清去 dhyiq 鄭
徹開三清去 tyiq 遉
心開三清去 siq 性
來開三清去 liq 令
滂三A清去 piq 聘
曉合三A清去 xiueq 敻
幫三A清去 biq 摒
並三A清去 bhiq 偋
從開三清去 dziq 淨
常開三清去 zhiq 盛
明三A清去 miq 詺
溪開三A清去 kiq 輕
曉開三A清去 xiq 𣢝
精開三清去 ziq 精
見開四青去 ceq 徑
泥開四青去 neq 甯
心開四青去 seq 腥
匣開四青去 heq 脛
定開四青去 dheq 定
端開四青去 deq 矴
溪開四青去 keq 罄
透開四青去 teq 聽
清開四青去 tseq 靘
明四青去 meq 䒌
影開四青去 eq 鎣
來開四青去 leq 零
章開三蒸去 joq 證
以開三蒸去 yoq 孕
船開三蒸去 djoq 乘
日開三蒸去 roq 認
影開三蒸去 ioq 應
精開三蒸去 zioq 甑
曉開三蒸去 xioq 興
書開三蒸去 shoq 勝
澄開三蒸去 dhyoq 瞪
來開三蒸去 lioq 𩜁
並三蒸去 bhioq 凭
昌開三蒸去 choq 稱
疑開三蒸去 qioq 凝
常開三蒸去 zhoq 丞
徹開三蒸去 tyoq 覴
